id,presicion,recall,f1
000062,0.0750050543796097,0.814776345770819,0.137364849639312
000088,0.266593726043238,0.925960659225157,0.413994204979977
000192,0.560375993323327,0.042976256737309,0.0798301905928669
000210,0.418746219563069,0.853724776002694,0.561889463483618
000328,0.350456526607233,0.95460963049945,0.512693051687653
000511,0.994475634260647,0.0790549168438418,0.146466606821421
000630,0.920136516801332,0.502451422292186,0.649975848754071
000722,0.648859137139445,0.417059451707353,0.507755167800301
000736,0.0998054822604986,0.652778553937204,0.173139145268552
000759,0.059359957410286,0.684029124423085,0.109240075447465
000852,0.059359957410286,0.684029124423085,0.109240075447465
001242,0.765592710112096,0.00655443938769434,0.012997602898207
001311,0.189917113348935,0.999137777288578,0.319166699526851
001415,0.125161648233391,0.995324805713217,0.222361444481295
001448,0.111334765041806,0.99067671536819,0.200173521417164
001530,0.252550463716631,0.944656593556524,0.398550040790881
001727,0.0263633531785959,0.647809935375794,0.050664843620655
001765,0.163251574164564,0.846353286069052,0.273708084602828
001843,0.431110713110711,0.205051070997974,0.277915824717157
001848,0.234091514682957,0.944456220840303,0.375189193656355
001882,0.559011388431008,0.402827660373494,0.46823894289526
001891,0.428526132646949,0.00342041571103923,0.00678666155462242
002040,0.983950254078493,0.321242459005098,0.484352381055045
002136,0.492115812915744,0.399651314254374,0.441089888615323
002167,0.153600216646756,0.898418353163751,0.262347562382346
002268,0.724505632223359,0.546635700213941,0.623126057619395
002289,0.757952809088547,0.889540487565925,0.818491598985843
002342,0.839788525441694,0.957487149782805,0.894783958554419
002352,0.0718205712341796,0.981812114027738,0.133849884993993
002534,0.148912937827685,0.806376789306035,0.251400037665869
002691,0.308661302006698,0.912698898160804,0.461313264027691
002715,0.308661302006698,0.912698898160804,0.461313264027691
002732,0.57089192792169,0.322376987537768,0.412064982331462
002751,0.465936632404893,0.894885327117789,0.612805889540562
002908,1,0.0208857431349846,0.0409169062756184
002910,0.999902900602167,0.808318758885962,0.893961497895135
003466,1,0.0882920483021767,0.162258004990332
003583,0.0664152274348068,0.559749693053524,0.11874157096415
003634,0.715043078667364,0.0970699452915253,0.170934809514491
003712,0.130960666939359,1,0.231591903710973
004563,0.645438447734847,0.248147856103877,0.358474981911368
004620,0.630845088067422,0.947961092603718,0.757555431780573
004829,0.763769475495494,0.322513434884872,0.453520744270969
004885,0.133480369312964,0.918674032903757,0.23309306872047
004905,0.725693879147028,0.142929479814371,0.2388216885509
005252,0.0541655064300138,0.00434416148006344,0.0080432419115087
005309,0.13643061758985,0.0152791398818867,0.0274806647254163
005355,0.539426165836005,0.0120107919952521,0.0234983723257636
005493,0.716841099580047,0.189085004942989,0.299238320169157
005541,0.512118535527142,0.020951671953501,0.0402563842702152
005593,1,0.0731411771860092,0.136312311447782
005847,1,0.0127007865196721,0.0250829992209656
006128,1,0.320079480458576,0.484939710368629
006169,0.557689527767433,0.874426602700022,0.681032143626342
006173,0.450151309869825,0.649150173863773,0.531639055147163
006188,0.359923371372324,0.0301044051944618,0.055561576183761
006329,1,0.000555528142369255,0.00111043940439897
006876,0.473962625692614,0.210454272245001,0.291481580194886
007139,0.728708793147382,0.673485406134385,0.700009653096478
007471,0.874321287317453,0.0392896111660906,0.0751999422729243
007724,0.089857457440622,0.953006302216524,0.16422993406199
007773,0.46551998480353,0.886138456844519,0.610383730465387
007782,1,0.0309271750891408,0.0599987580819502
007865,0.861491436405607,0.747025367684335,0.800185556534378
007876,0.320632605742868,0.948688461116152,0.4792805559882
007882,0.987316572230628,0.230044276915655,0.373145772027938
008054,0.365884702689053,0.657062812857622,0.470032388322418
008057,0.360213831932737,0.180347414721067,0.240356236182219
008087,0.0857733560527232,0.725776493795707,0.153415802192959
008092,0.612201542220372,0.745912100558981,0.672474708947806
008198,0.247456216413301,0.948514960439415,0.39251100338291
008326,0.0537757733258621,1,0.102063028372987
008389,0.838579032631335,0.00949035228189611,0.0187683002769809
008653,1,0.11501720693865,0.206305707612239
008993,0.98959031869164,0.812891975413041,0.892580228545812
009134,0.60046941905343,0.184387696715958,0.282138419600348
009275,0.427532556105005,0.91793403544568,0.58336147025036
009312,0.546401044113533,0.178202041782876,0.268753428155417
009380,0.628219698756915,0.648533960410966,0.638215220794498
009446,0.195366413209173,0.73279663657943,0.308488579744423
009585,0.583801745000193,0.100833747269536,0.171965719789682
009701,1,0.0293221473231313,0.0569737033238562
009866,0.989900440664099,0.0213795300783862,0.0418550883198991
009874,0.0401583725883564,0.141388919489019,0.0625506317801227
Average,0.5127656428483996,0.5079376908529928,0.32089370578081866
