id,presicion,recall,f1
000062,0.339488995853947,0.750879107936066,0.467576396402026
000088,0.380826790592787,0.876024904353582,0.530872105508937
000192,0.223473782353352,0.0141555201782719,0.02662455851796
000210,0.386451392488294,0.814769953754848,0.524248064973116
000328,0.841790032772065,0.00130800476490663,0.00261195098290923
000511,0.89769545819115,0.219206757828355,0.352369093882942
000630,0.458801580785588,0.825113130771429,0.589701489230215
000722,0.271318077972043,0.928728075750394,0.419951708839946
000736,0.327994709337237,0.824975030709736,0.469374756352399
000759,0.777543375007368,0.861084131224943,0.817184209359914
000852,0.374096830132071,0.689720181654392,0.485087436610417
001242,0.591141093193002,0.973145224169774,0.735499793440766
001311,0.231370579558261,0.999137777288578,0.375732656025488
001415,0.13902587690619,0.917534807162124,0.241464750830003
001448,0.135751477033313,0.821640493730964,0.233005736459892
001530,0.944434271869066,0.662913545123781,0.779020277605423
001727,0.257858738027756,0.91743670716724,0.402569536872892
001765,0.577236943271718,0.708216996068955,0.636053928456753
001843,0.785606594963085,0.336901688891384,0.471572802542608
001848,0.87169160080777,0.881452330619535,0.876544794000951
001882,1,0.887986070806732,0.940670150630188
001891,0.999949565660936,0.963562397060354,0.981418823741057
002040,0.995084907547089,0.377101139069309,0.54693407360028
002136,0.687652824132629,0.827253250477959,0.75102086327074
002167,0.15783814906678,0.998256143914594,0.272577942831449
002268,0.429072531890489,0.977208050286299,0.596315042153373
002289,0.933572649407508,0.926363059507648,0.92995388134381
002342,0.0596158118752371,0.00454763921217335,0.00845064282406009
002352,0.586888535460143,0.0150014134188758,0.0292550409510354
002534,0.843228674890496,0.61414793220612,0.710684039443448
002691,0.516270236944398,0.0313700458462483,0.0591462005660766
002715,0.903934104770511,0.732271008781581,0.809097506528852
002732,0.630944353639595,0.386197388204315,0.479125084447207
002751,0.912419174212019,0.977184748920857,0.943692051808098
002908,0.531063123219758,0.921505525796835,0.673809947537071
002910,0.968028550559441,0.851060779995201,0.905784140953154
003466,1,0.622706272163546,0.767491052257159
003583,0.12033499036468,0.852346871710997,0.210895579723945
003634,0.141151395890065,0.195316099510696,0.16387401732759
003712,0.0949332978492686,1,0.173404714306784
004563,0.5,0.227652391815929,0.312858714375693
004620,0.439293750866739,0.999971038522776,0.610424199228977
004829,0.561728317572438,0.665839818914444,0.609369158639031
004885,0.513402386176891,0.83760108714762,0.636602947804049
004905,0.489646626969115,0.908657906582266,0.636372504488451
005252,0.960981310231235,0.118532829766834,0.211035371996058
005309,0.873912164512368,0.58774243329262,0.702813459247981
005355,0.960934212790564,0.652406883190512,0.777169931739188
005493,0.842032027885957,0.107257218442126,0.190277122593711
005541,0.91179422393025,0.828326361696927,0.868058453376901
005593,1,0.20741325022889,0.34356629793415
005847,0.642072630731016,0.984945355861972,0.77738102587159
006128,0.229762484583732,0.913790353882061,0.367197273329789
006169,0.680750623723678,0.903986836946625,0.776645492849164
006173,0.633456240595539,0.821720473886258,0.715409966402242
006188,0.572886167698764,0.938104315059078,0.711357208517904
006329,0.201342506182263,0.586963235397324,0.299834550525889
006876,0.73419681264215,0.818955345012019,0.774263359891567
007139,0.65983722132058,0.950546052232442,0.778952037248232
007471,0.824704994562511,0.124005568511642,0.21559370304412
007724,0.441477768987679,0.874434273233628,0.586731148720076
007773,0.256594250979682,0.982305944956898,0.406899698629166
007782,0.962846988229641,0.512161763159592,0.668651505531936
007865,0,0,0
007876,0.478874018787112,0.96906532460604,0.640993987184348
007882,0.999833776595745,0.227638506348907,0.370844491829076
008054,0.171139609510898,0.983690410909508,0.29155527623257
008057,0.245873498434223,0.783201867684281,0.374255549258918
008087,0.0662998731607785,0.990108266041974,0.124277824106053
008092,0.761568247499414,0.836949867428753,0.797481664837092
008198,0.558020830381592,0.982775836355495,0.711851732446192
008326,0.39124544762064,0.974944442482628,0.558403451185747
008389,0.267068547377421,0.831645657809436,0.404302404966417
008653,0.778525829715735,0.527192270229238,0.628669847828925
008993,0.92896996143128,0.851635050338531,0.88862310803019
009134,0.751309940231276,0.762069811107655,0.756651625249776
009275,0.474794480844008,0.948701519175628,0.63286197539958
009312,0.852284981401198,0.998284479437466,0.919525461751519
009380,0.429596116436204,0.933194976474247,0.588346871147997
009446,0.768476967151035,0.192541617451562,0.307931190093931
009585,0.573067207279824,0.4896076018462,0.528060058718677
009701,0.737772374490561,0.238216125237632,0.360146203377302
009866,0.851280054136194,0.481365416297214,0.614982434167603
009874,0.0227643140248571,1,0.0445152684987087
